DeltaPHI,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,smooth_PE,train,Facies,Well Name,Depth,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
-0.7416043296528156,-0.6666290877710767,0.7156328766858985,-1.0946387511800364,-0.7336566963261566,-0.8505087659318834,-0.3572150398845452,-1.1710181976669567,0,2.0,STUART,2820.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6821810938771142,-0.6543862602598405,0.6924619448864463,-1.0946387511800364,-0.6569823169310189,-0.9160066080193756,-0.43412724138249575,-1.180923799903532,0,2.0,STUART,2821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6623733486185472,-0.5629153255573631,0.7001855888195975,-1.0946387511800364,-0.5933035950604812,-0.923284146029097,-0.5110394428804464,-1.167085090896551,0,2.0,STUART,2821.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6029501128428458,-0.44585788213249317,0.7040474107861724,-1.0946387511800364,-0.6244931731195199,-0.9014515319999329,-0.5879516443783966,-1.1486577573240986,0,2.0,STUART,2822.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3850649149986078,-0.21964912640036358,0.6229491494880902,-1.0946387511800364,-0.6153962128523,-0.821398613892998,-0.6683598550353451,-1.1328524949319159,0,2.0,STUART,2822.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05070548068986845,0.025073987012245814,0.449167160992199,-1.0946387511800364,-0.586805766298181,-0.6612927776791278,-0.7452720565332954,-1.1202519862045077,0,2.0,STUART,2823.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5855146026711799,0.2186240829800698,0.2637997065965821,-1.0946387511800364,-0.5478187937243822,-0.4502441753972083,-0.822184258031246,-1.1059034300235862,0,2.0,STUART,2823.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2985934319795955,0.42875370285275616,0.012781278769183644,-1.0946387511800364,-0.42825874449806467,-0.20280788306668177,-0.9795046701861446,-1.087111919898319,0,2.0,STUART,2824.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2985934319795955,0.43582585389466916,-0.06831698252889894,-1.0946387511800364,-0.3359895760734074,-0.10092235093058274,-1.0564168716840951,-1.0630034321019481,0,2.0,STUART,2824.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1005159793939245,0.34218657099537875,-0.1107970241612279,-1.0946387511800364,-0.408765258211165,-0.05725712287225445,-1.1333290731820456,-1.0434107335604863,0,2.0,STUART,2825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9222462720668209,0.353628777633945,-0.14941524382698151,-1.0946387511800364,-0.7362558278310775,0.022795795234680408,-1.2102412746799958,-1.0436292394921753,0,2.0,STUART,2825.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12993646172413675,0.44426573226072563,-0.30002630052342055,-1.0946387511800364,-0.8792080606016736,0.474003151837405,-1.2871534761779464,-1.048145028747085,0,2.0,STUART,2826.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12993646172413675,0.3587994541032682,-0.554906550317394,-1.0946387511800364,-1.0130633331050498,0.9106554324206869,-1.3675616868348945,-1.0606727021639297,0,2.0,STUART,2826.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42705264060264325,0.3207032442454167,-0.663037565381504,-1.0946387511800364,-1.0793411864805083,1.0780388066442785,-1.4444738883328452,-1.076769305798365,0,2.0,STUART,2827.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14974420698270394,0.36233552962422494,-0.5201501526182157,-1.0946387511800364,-1.1898042754396054,0.9179329704304083,-1.5213860898307956,-1.0964348396503887,0,2.0,STUART,2827.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46666813111977745,0.22759770859457268,-0.39657184968780457,-1.0946387511800364,-0.9116972044131726,0.5977212980026684,-1.598298291328746,-1.0944682862651862,0,2.0,STUART,2828.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6845533289640154,-0.025832156808316374,-0.512426508685065,-1.0946387511800364,-0.8285249962557347,0.8524351283429161,-1.6787065019856944,-1.082887471885661,0,2.0,STUART,2828.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.33820892249673,-0.21938225277614035,-0.5780774821168461,-1.0946387511800364,-0.5166292156653425,0.9033778944109654,-1.7556187034836446,-1.048800546542152,0,2.0,STUART,2829.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.565706857412613,-0.5460355688252502,-0.2961644785568452,0.9135433940393446,-0.23852214463891025,0.48855822785684794,1.6634782540161532,-0.9997823825332173,0,8.0,STUART,2829.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4468603858612104,-0.9334026343851216,0.267661528563157,0.9135433940393446,0.28260372209753665,-0.3993014093291588,1.6180301349491824,-0.9311715199828223,0,8.0,STUART,2830.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2860261887057723,-1.1471016889817922,0.8199020697834332,0.9135433940393446,0.8050291545864433,-0.7413456957860629,1.5725820158822121,-0.8334265332072053,0,8.0,STUART,2830.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5435268770671446,-1.183296424267054,1.1674660467752151,0.9135433940393446,0.9128931120406207,-0.9669493740874252,1.5271338968152408,-0.7303645687604854,0,8.0,STUART,2831.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46429589603287624,-0.9725996979428938,1.37986625493686,0.9135433940393446,1.0402505557816972,-1.0688349062235243,1.4781897685892729,-0.619436390772956,0,8.0,STUART,2831.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46429589603287624,-0.6658284668984072,1.518891845733573,0.9135433940393446,0.9115935462881604,-1.1270552103012952,1.432741649522302,-0.5186323209536909,0,6.0,STUART,2832.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5237191318085775,-0.33697344344945673,1.5690955312990522,0.9135433940393446,0.6698743163306067,-1.1488878243304594,1.3872935304553309,-0.4346532078744906,0,6.0,STUART,2832.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.44448815077430914,-0.09988958753023461,1.460964516234943,0.9135433940393446,0.28650241935491666,-1.177997976369345,1.34184541138836,-0.3774774890824938,0,6.0,STUART,2833.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2860261887057723,0.09422761488906387,1.0786441415439818,0.9135433940393446,-0.009798572205955373,-1.0906675202526883,1.2963972923213898,-0.3412055044220935,0,6.0,STUART,2833.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.028525500344400018,0.39392669489163745,0.5418508881900072,0.9135433940393446,-0.27231085420286855,-0.821398613892998,1.250949173254419,-0.32321518271301963,0,6.0,STUART,2834.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46666813111977745,1.0763559112332062,0.12091229383329374,0.9135433940393446,-0.47374354583416367,-0.49390940345553636,1.2020050450284505,-0.3147662866877052,0,4.0,STUART,2834.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8232075457739854,2.219942750232341,-0.06445516056232357,0.9135433940393446,-0.6088983840900003,-0.26102818714445275,1.1565569259614796,-0.3144021101348891,0,4.0,STUART,2835.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0212849983596564,3.217616435187481,-0.06831698252889894,0.9135433940393446,-0.5413209649620826,-0.11547742695002543,1.1111088068945092,-0.31185287426518254,0,4.0,STUART,2835.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9816695078425219,3.7634063559268074,0.04753767646836146,0.9135433940393446,-0.5361227019522421,-0.1300325029694681,1.0656606878275385,-0.3111973564701148,0,4.0,STUART,2836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.942054017325388,3.7331829179835387,0.2290433088974034,0.9135433940393446,-0.4698448485767842,-0.11547742695002543,1.0202125687605674,-0.3135280864081324,0,4.0,STUART,2836.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6845533289640154,3.0107226580085005,0.368068899694116,0.9135433940393446,-0.5205279129227225,-0.15186511699863225,0.9747644496935965,-0.32387070050808575,0,4.0,STUART,2837.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6053223479297472,1.8802126265962986,0.40668711935986956,0.9135433940393446,-0.44905179653742416,-0.10819988894030422,0.9258203214676284,-0.32612859513554066,0,4.0,STUART,2837.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5855146026711799,0.9247383334714411,0.48778538065795257,0.9135433940393446,-0.41396352122100544,-0.11547742695002543,0.8803722024006573,-0.30806543811590403,0,4.0,STUART,2838.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09032097120700251,0.18676604408843384,0.823763891750009,0.9135433940393446,-0.5426205307145419,-0.3701912572902732,0.8349240833336868,-0.2892010926800735,0,6.0,STUART,2838.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6623733486185472,-0.29640865256754084,1.4223462965691895,0.9135433940393446,-0.4100648239636254,-0.6904029297180134,0.7894759642667161,-0.25540550857881705,0,6.0,STUART,2839.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7614120749113827,-0.4289781254003803,1.885764932558232,0.9135433940393446,-0.2736104199553289,-0.8868964559804903,0.7440278451997453,-0.21024761602972433,0,6.0,STUART,2839.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.622757858101413,-0.30294705636100766,1.657917436530286,0.9135433940393446,-0.1748434227683714,-0.8068435378735551,0.698579726132775,-0.15336323847998007,0,8.0,STUART,2840.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.008717755085832989,-0.22945673209056347,1.0168549900787767,0.9135433940393446,-0.2021343035700306,-0.6540152396694066,0.6531316070658038,-0.11359515891255301,0,6.0,STUART,2840.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5855146026711799,-0.11076468771732689,0.4916472026245275,0.9135433940393446,-0.15534993648147175,-0.42113402335832273,0.6041874788398357,-0.07586646804089103,0,6.0,STUART,2841.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7835920552568509,-0.15923560971685277,0.2792469944628831,0.9135433940393446,-0.1748434227683714,-0.26102818714445275,0.5587393597728649,-0.05671078136280876,0,4.0,STUART,2841.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.387437150085509,-0.4668408208370369,0.36034525576096565,0.9135433940393446,-0.05398380778959514,-0.3192484912222237,0.5132912407058937,-0.04636816726285621,0,6.0,STUART,2842.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.12756422663723552,-0.7442225940139514,0.6113636835883641,0.9135433940393446,0.20982803995977845,-0.49390940345553636,0.467843121638923,-0.05044694465438641,0,6.0,STUART,2842.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5039113865500103,-0.9216935541223319,0.8546584674826114,0.9135433940393446,0.5386181753321501,-0.6904029297180134,0.4223950025719526,-0.06537818331981224,0,8.0,STUART,2843.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8010275654285169,-1.146534582530318,0.9125857969812419,0.9135433940393446,0.6750725793404472,-0.8286761519027193,0.37694688350498184,-0.07870704515285092,0,8.0,STUART,2843.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9396817822384865,-1.3224043008933601,0.6963237668530217,0.9135433940393446,0.7686413135175636,-0.8941739939902116,0.3280027552790133,-0.09392962506052764,0,8.0,STUART,2844.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3160289421512614,-1.370841863689858,0.2792469944628831,0.9135433940393446,0.8284213381307225,-0.7704558478249482,0.2825546362120425,-0.09859108493656364,0,8.0,STUART,2844.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5735296305126336,-1.3779140147317708,-0.24596079299136553,0.9135433940393446,0.7530465244880447,-0.5011869414652578,0.23710651714507214,-0.09392962506052764,0,8.0,STUART,2845.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3556444326683956,-1.4187456792379094,-0.7402740047130113,0.9135433940393446,0.7075617231519457,-0.2755832631638954,0.19165839807810098,-0.07033098443809914,0,8.0,STUART,2845.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2764134516341272,-1.3983298469848402,-1.1032852695710946,0.9135433940393446,0.6529799615486273,0.059183485283287235,0.1462102790111306,-0.033184976050942165,0,8.0,STUART,2846.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1773747253412918,-1.32730810373846,-1.3388564095321915,0.9135433940393446,0.8479148244176227,0.313897315623535,0.10076215994415945,0.02959906165440921,0,8.0,STUART,2846.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0783359990484562,-1.3093274933064265,-1.4778820003289044,0.9135433940393446,1.019457503742338,0.4667256138276835,0.05181803171819132,0.11328683349135707,0,8.0,STUART,2847.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1971824705998588,-1.2567867485374982,-1.5589802616269868,0.9135433940393446,1.1585110392555544,0.5249459179054548,0.006369912651220547,0.21234285585710871,0,8.0,STUART,2847.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3160289421512614,-1.2083491857410003,-1.5975984812927404,0.9135433940393446,1.0831362256128756,0.5103908418860118,-0.03907820641575022,0.3033869940609246,0,8.0,STUART,2848.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2962211968926944,-1.1849310252154206,-1.5898748373595897,0.9135433940393446,1.1390175529686544,0.48855822785684794,-0.08452632548272099,0.39727170937670037,0,8.0,STUART,2848.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1971824705998588,-1.1702196166801206,-1.528085685894384,0.9135433940393446,1.2572780364425116,0.4667256138276835,-0.12997444454969156,0.49406983711499713,0,8.0,STUART,2849.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.018912763272755,-1.1310225531223486,-1.396783739030822,0.9135433940393446,1.501596397904986,0.3284523916429777,-0.17542256361666253,0.6074015803511077,0,8.0,STUART,2849.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1179514895655904,-1.0855539593953332,-1.203692640702054,0.9135433940393446,1.3937324404508085,0.17562409343882918,-0.2208706826836331,0.7106820507295174,0,8.0,STUART,2850.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.038720508531322,-1.009628413303853,-0.9372269250083545,0.9135433940393446,1.2702736939671109,-0.04270204685281177,-0.26981481090960163,0.8050766132192346,0,8.0,STUART,2850.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0585282537898892,-1.007426705904012,-0.608972057849449,0.9135433940393446,1.1922997488195133,-0.23919557311528858,-0.3152629299765724,0.9023117528209101,0,8.0,STUART,2851.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9198740369799194,-0.9529844865624938,-0.261408080857667,0.9135433940393446,0.8791044024766608,-0.42113402335832273,-0.36071104904354295,0.9745643808994582,0,6.0,STUART,2851.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9594895274970537,-0.9260636097189856,0.03981403253521074,0.9135433940393446,0.754346090240505,-0.5084644794749793,-0.40615916811051395,1.0321771115548337,0,6.0,STUART,2852.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9396817822384865,-0.9519169920656012,0.2637997065965821,0.9135433940393446,0.6074951602125283,-0.5739623215624715,-0.4516072871774845,1.076023968513791,0,6.0,STUART,2852.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8010275654285169,-0.9208595740466347,0.43371987312589755,0.9135433940393446,0.6399843040240278,-0.6685703156888493,-0.49705540624445527,1.1232212497586496,0,6.0,STUART,2853.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5633346223257117,-0.8321240939924444,0.615225505554939,0.9135433940393446,0.7166586834191649,-0.7850109238443911,-0.5459995344704238,1.1720937431464582,0,6.0,STUART,2853.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5633346223257117,-0.8073715653457493,0.8199020697834332,0.9135433940393446,0.8791044024766608,-0.8577863039416047,-0.5914476535373946,1.2311631800130944,0,6.0,STUART,2854.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
