Depth,Well Name,Formation,Facies,GR_GLCM_energy_asym_wsize=3,GR_GLCM_energy_asym_wsize=5,DeltaPHI,PHIND,NM_M,GR,GR_GLCM_correlation_asym_wsize=3,GR_mean_wsize=5,GR_std_wsize=5,ILD_log10_GLCM_dissimilarity_asym_wsize=65,GR_std_wsize=ave,ILD_log10_GLCM_energy_asym_wsize=3,ILD_log10_GLCM_energy_asym_wsize=5,ILD_log10_GLCM_energy_asym_wsize=17,ILD_log10_GLCM_correlation_asym_wsize=3,ILD_log10_GLCM_correlation_asym_wsize=5,ILD_log10_GLCM_correlation_asym_wsize=ave,ILD_log10_std_wsize=3,RELPOS,DeltaPHI_GLCM_energy_asym_wsize=3,DeltaPHI_GLCM_energy_asym_wsize=5,DeltaPHI_GLCM_energy_asym_wsize=33,GR_GLCM_correlation_asym_wsize=5,DeltaPHI_GLCM_correlation_asym_wsize=3,DeltaPHI_GLCM_correlation_asym_wsize=65,PE_GLCM_correlation_asym_wsize=3,PHIND_skew_wsize=5,PHIND_GLCM_energy_asym_wsize=3,PHIND_GLCM_energy_asym_wsize=5,PHIND_GLCM_energy_asym_wsize=17,DeltaPHI_skew_wsize=ave,PHIND_mean_wsize=3,PHIND_mean_wsize=5,PHIND_mean_wsize=17,PHIND_std_wsize=5,PE_GLCM_dissimilarity_asym_wsize=129,PHIND_std_wsize=ave,PE_GLCM_energy_asym_wsize=3,PE_GLCM_energy_asym_wsize=5,PHIND_skew_wsize=17,PE_mean_wsize=3,PE_GLCM_correlation_asym_wsize=33,PE_mean_wsize=65,PE_std_wsize=5,PE_std_wsize=129,PE_skew_wsize=3,PE_skew_wsize=9,GR_GLCM_dissimilarity_wsize=3,GR_GLCM_energy_wsize=5,GR_GLCM_correlation_wsize=65,GR_GLCM_correlation_wsize=ave,ILD_log10_GLCM_dissimilarity_wsize=5,ILD_log10_GLCM_correlation_wsize=3,ILD_log10_GLCM_correlation_wsize=5,ILD_log10_GLCM_correlation_wsize=17,ILD_log10_GLCM_correlation_wsize=129,DeltaPHI_GLCM_correlation_wsize=5,DeltaPHI_GLCM_correlation_wsize=33,PHIND_GLCM_dissimilarity_wsize=ave,PHIND_GLCM_energy_wsize=3,PE_GLCM_dissimilarity_wsize=3,PHIND_GLCM_correlation_asym_wsize=3,PE_GLCM_dissimilarity_wsize=9,PE_GLCM_dissimilarity_wsize=17,PE_GLCM_energy_wsize=3,PE_GLCM_energy_wsize=5,GR_skew_wsize=5,GR_GLCM_dissimilarity_asym_wsize=3,GR_GLCM_dissimilarity_asym_wsize=9,GR_GLCM_dissimilarity_asym_wsize=ave
2798.0,SHRIMPLIN,A1 SH,3,0.707106781187,0.5,14.8,13.375,1,76.11,1.0,0.323048769955,0.0584492845095,2.625,0.217626467856,0.707106781187,0.5,0.3186887196,1.0,0.134839972493,0.769761445261,0.0517366243814,0.766,0.707106781187,0.5,0.315609529324,0.134839972493,1.0,0.946855931394,1.0,-0.0214725916451,0.707106781187,0.5,0.3186887196,-0.181852551604,0.031865970585,0.0206021607894,0.133341982192,0.096240541189,2.28125,0.231207719612,0.707106781187,0.5,0.476027209366,-0.158081063957,0.966063019051,0.0539671441511,0.128954984978,0.98164804823,0.0,-0.40249223595,1.0,0.353553390593,0.781054992936,0.477294583528,1.75,0.0,0.681957186544,0.968521971488,0.988876079594,0.265700483092,0.938962375461,2.56026785714,0.5,2.0,1.0,3.0,2.625,0.5,0.353553390593,-0.400834677026,2.0,3.0,2.49107142857
2798.5,SHRIMPLIN,A1 SH,3,0.707106781187,0.5,13.3,12.69,1,74.95,-1.0,0.386615479231,0.125174173666,2.703125,0.238725075107,0.707106781187,0.5,0.3186887196,-1.0,0.134839972493,0.533677026881,0.0631853838677,0.745,0.707106781187,0.5,0.3186887196,0.134839972493,-1.0,0.945207023957,-1.0,0.302993722985,0.707106781187,0.5,0.3186887196,-0.066416925956,-0.049691490383,0.0472427067789,0.148476781539,0.129702018119,2.28125,0.23394920907,0.707106781187,0.5,0.28825027313,-0.158081063957,0.963771233012,0.0325677836998,0.128954984978,1.00449817571,0.0,-0.512951784798,2.0,0.353553390593,0.767114673553,0.384444408582,2.0,0.0,0.666666666667,0.971830615811,0.98923096886,0.0555555555556,0.921086182747,2.8359375,0.5,3.0,-1.0,3.0,2.625,0.5,0.353553390593,0.720202013936,3.0,3.0,2.64508928571
2799.0,SHRIMPLIN,A1 SH,3,0.707106781187,0.5,11.3,12.475,1,71.87,1.0,0.473813426223,0.217888545005,3.0625,0.279323048762,0.707106781187,0.5,0.293150984989,1.0,0.774596669241,0.914192094234,0.0743464384172,0.723,0.707106781187,0.5,0.306186217848,0.774596669241,1.0,0.9322891454,1.0,0.619574936977,0.707106781187,0.5,0.293150984989,-0.279015235346,0.0229857885885,0.112722364553,0.162374403828,0.215629336915,2.2890625,0.270547345555,0.707106781187,0.5,0.115792256822,-0.242381574826,0.960031185653,0.0208954052719,0.217554124401,1.01822483406,0.381801774161,-0.169936233839,7.0,0.353553390593,0.779835555712,0.456294529854,2.0,0.0,0.666666666667,0.97332810355,0.989559487549,-0.227906976744,0.895496885851,3.4921875,0.5,3.0,1.0,2.75,2.75,0.5,0.353553390593,0.563890654575,3.0,2.75,2.83147321429
2799.5,SHRIMPLIN,A1 SH,3,0.707106781187,0.5,13.3,14.93,1,83.42,1.0,0.487279271179,0.213012054011,3.25,0.310793790088,0.707106781187,0.5,0.293150984989,1.0,0.956259501617,0.948272470858,0.0680905797194,0.702,0.707106781187,0.5,0.299739470207,0.956259501617,1.0,0.928934511837,1.0,-0.141397608072,0.707106781187,0.5,0.293150984989,-0.119729252944,0.203627385518,0.185212692325,0.171941906412,0.233898730473,2.2890625,0.301917034179,0.707106781187,0.5,-0.00788554968712,-0.453132851997,0.955273959028,0.0286769908905,0.270024945369,1.029867322,-0.381801774161,-0.0316348610607,7.5,0.353553390593,0.804038286809,0.548208924643,3.0,0.0,0.489361702128,0.974183750949,0.989834269539,-0.584541062802,0.895193308538,3.6796875,0.5,4.0,1.0,2.75,2.5,0.5,0.353553390593,0.436430830553,4.0,2.75,3.04575892857
2800.0,SHRIMPLIN,A1 SH,2,0.707106781187,0.5,14.3,16.555,1,90.1,1.0,0.449984161375,0.250252934953,3.28125,0.313311311084,0.707106781187,0.5,0.293150984989,1.0,0.883671794603,0.941535699289,0.117463176814,0.681,0.707106781187,0.5,0.296463530641,0.883671794603,1.0,0.929691164821,1.0,-0.860390840136,0.707106781187,0.5,0.293150984989,-0.145661399883,0.366508618454,0.253356404698,0.183158978408,0.195638948501,2.296875,0.288709787933,0.707106781187,0.5,-0.179257087784,-0.621733873734,0.948004057769,0.0461855585325,0.205458176348,1.03813875007,0.381801774161,0.204089833212,6.5,0.353553390593,0.819985191283,0.461209057086,3.0,-0.111111111111,0.661971830986,0.974512298054,0.990099144402,0.130434782609,0.8974709365,3.06473214286,0.5,5.0,1.0,2.75,2.375,0.5,0.395284707521,0.252876309089,5.0,2.75,3.04241071429
2800.5,SHRIMPLIN,A1 SH,2,0.707106781187,0.5,11.8,15.96,1,78.15,1.0,0.394998627807,0.314691662933,3.296875,0.348663684751,0.707106781187,0.5,0.306186217848,1.0,0.924910560207,0.950700492833,0.132620166389,0.638,0.707106781187,0.5,0.296463530641,0.924910560207,1.0,0.930748265446,1.0,0.620730740154,0.707106781187,0.5,0.306186217848,-0.0464762843054,0.37538880045,0.329492280868,0.19309763411,0.0859090602309,2.296875,0.273640225885,0.707106781187,0.5,-0.362419728147,-0.748184640037,0.937458258422,0.0656395225791,0.171526164737,1.04489929595,0.707106781187,0.430110995477,8.5,0.353553390593,0.821353847153,0.661965803546,2.75,-0.111111111111,0.658767772512,0.973804326255,0.990319428716,0.672514619883,0.896963350785,2.56808035714,0.5,2.0,1.0,2.75,2.125,0.612372435696,0.395284707521,-0.0570434061593,2.0,2.75,2.58035714286
2801.0,SHRIMPLIN,A1 SH,2,0.707106781187,0.5,9.5,15.12,1,69.3,1.0,0.265950946982,0.331845879265,3.3125,0.347773808801,0.707106781187,0.5,0.330718913883,1.0,0.760885910253,0.914597652198,0.0796140820826,0.617,0.707106781187,0.5,0.302979991089,0.760885910253,1.0,0.931743728953,1.0,0.671809600703,0.707106781187,0.5,0.330718913883,0.148356057924,0.311591703475,0.342391913663,0.205964275517,0.076154852967,2.3046875,0.265528410127,0.707106781187,0.5,-0.567654769558,-0.832485150906,0.92045458668,0.083148090221,0.128954984978,1.05031811811,-0.707106781187,0.474540276557,7.5,0.395284707521,0.804676501313,0.674853714647,2.5,-0.0526315789474,0.4,0.971197905302,0.990446609105,0.541565778854,0.896514402702,2.40625,0.612372435696,1.0,1.0,2.75,2.0,0.612372435696,0.395284707521,0.68682524743,1.0,2.75,2.28013392857
2801.5,SHRIMPLIN,A1 SH,2,0.707106781187,0.5,8.8,15.19,1,63.54,1.0,0.0561742054671,0.221922425226,3.3125,0.324912074936,0.707106781187,0.5,0.375,1.0,0.943879807449,0.925687937761,0.0598470305464,0.596,0.707106781187,0.5,0.302979991089,0.943879807449,1.0,0.932655525118,1.0,0.799682210684,0.707106781187,0.5,0.375,0.0841783657726,0.284951157486,0.295560638082,0.21169652922,0.0509428298426,2.3203125,0.252346136375,0.707106781187,0.5,-0.693680499608,-0.916785661775,0.87035166262,0.0987112614583,0.147465667076,1.05191146651,-1.57616887725e-15,0.580974226131,3.5,0.395284707521,0.800147132845,0.612241584106,1.25,0.0,0.585185185185,0.965942075727,0.990596101835,0.576923076923,0.905047321725,2.23883928571,0.612372435696,2.0,1.0,2.5,1.875,0.5,0.395284707521,0.604857932248,2.0,2.5,2.28683035714
2802.0,SHRIMPLIN,A1 SH,2,0.707106781187,0.5,7.2,15.39,1,63.87,1.0,-0.0860092750938,0.148494735058,3.3125,0.315816296551,0.707106781187,0.5,0.423895623945,1.0,0.134839972493,0.784601318812,0.0517366243814,0.574,0.707106781187,0.5,0.302979991089,0.134839972493,1.0,0.933540221604,1.0,0.0801335837631,0.707106781187,0.5,0.423895623945,0.242139677216,0.27396777449,0.263031129294,0.206871538693,0.0298216465139,2.3359375,0.262801993737,0.707106781187,0.5,-0.603433417851,-1.04323642808,0.927629492673,0.114274432696,0.128954984978,1.0523224383,-3.28368516094e-15,-0.220584331157,3.0,0.395284707521,0.803924845962,0.592280338856,1.0,0.0,0.666666666667,0.959727184151,0.990724166659,0.587959866221,0.901223608687,2.27008928571,0.5,2.0,1.0,1.75,1.75,0.5,0.353553390593,0.204241815544,2.0,1.75,2.23549107143
2802.5,SHRIMPLIN,A1 SH,2,0.707106781187,0.5,6.6,14.885,1,58.32,-1.0,-0.173999330613,0.111916654982,3.3125,0.299215088011,0.707106781187,0.5,0.475985819116,-1.0,-0.0909090909091,0.420078047151,0.0517366243814,0.553,0.707106781187,0.5,0.302979991089,-0.0909090909091,-1.0,0.934398993311,-1.0,-0.0871219554972,0.707106781187,0.5,0.475985819116,0.25600759456,0.255740032497,0.244522960502,0.220727921746,0.0451260659436,2.34375,0.270186561053,0.707106781187,0.5,-0.861587017173,-1.04323642808,0.752388387364,0.129837603933,0.101160613042,1.0523224383,3.28368516094e-15,-0.778387875162,3.5,0.395284707521,0.807516464174,0.614353074863,1.0,0.0,0.666666666667,0.949517366775,0.990775409618,0.376271186441,0.898827039678,2.24665178571,0.612372435696,3.0,-1.0,1.25,1.625,0.5,0.395284707521,0.26499707255,3.0,1.25,2.35714285714
2803.0,SHRIMPLIN,A1 SH,2,0.707106781187,0.612372435696,5.5,14.8,1,56.61,1.0,-0.173141213042,0.112906805364,3.3125,0.282265483767,0.707106781187,0.612372435696,0.475985819116,1.0,0.174077655956,0.719322663311,0.0549344104497,0.532,0.707106781187,0.612372435696,0.296463530641,0.174077655956,1.0,0.935232948094,1.0,0.63900993935,0.707106781187,0.612372435696,0.475985819116,0.245448958128,0.212273878514,0.232043967906,0.282916688545,0.0424487818704,2.34375,0.278532397608,0.707106781187,0.612372435696,1.74057003721,-1.00108617264,0.811370151865,0.147346171575,0.101160613042,1.0523224383,-0.707106781187,-0.961665222414,1.0,0.353553390593,0.803125005781,0.474071855966,0.75,0.0,0.661971830986,0.933851993836,0.990800728669,-0.0021978021978,0.896444444444,2.35825892857,0.612372435696,2.0,1.0,1.25,1.5,0.612372435696,0.559016994375,0.265578494839,2.0,1.25,2.14732142857
2803.5,SHRIMPLIN,A1 SH,2,1.0,0.790569415042,6.1,14.46,1,55.97,1.0,-0.157761105813,0.133939588425,3.359375,0.307441845549,1.0,0.790569415042,0.484122918276,1.0,1.0,0.808498723495,0.0412562118878,0.511,1.0,0.790569415042,0.296463530641,1.0,1.0,0.935631074759,1.0,-0.0930617041337,1.0,0.790569415042,0.484122918276,0.162088190704,0.205730586517,0.224893084509,0.378096843567,0.0305877387882,2.359375,0.296293883642,1.0,0.790569415042,2.40597696411,-0.916785661775,0.75105215872,0.153182360789,0.101160613042,1.05325885436,-1.0,-1.75,4.5,0.353553390593,0.785959845481,0.494878919205,0.5,-0.333333333333,0.5,0.900549844609,0.990859724578,-0.57264957265,0.891873703101,2.49441964286,0.707106781187,0.0,1.0,1.0,1.5,1.0,0.770551750371,0.420574140916,0.0,1.0,1.85267857143
2804.0,SHRIMPLIN,A1 SH,2,1.0,1.0,6.0,14.745,1,63.67,1.0,-0.138288437863,0.130763832663,3.4375,0.32725218909,1.0,1.0,0.492125492126,1.0,1.0,0.777929991059,0.0170991515847,0.489,1.0,1.0,0.293150984989,1.0,1.0,0.935209508429,1.0,0.340715563069,1.0,1.0,0.492125492126,0.263788313335,0.221387749511,0.241578479103,0.449440720598,0.0492294818172,2.375,0.31965056145,1.0,1.0,1.73216990385,-0.916785661775,0.739204968577,0.151236964384,0.0,1.05325885436,-1.0,-1.75,5.5,0.353553390593,0.790686938089,0.574221245051,0.25,1.0,-0.142857142857,0.807819585734,0.990928770937,-0.166666666667,0.891873703101,2.54129464286,0.5,0.0,1.0,0.75,1.25,1.0,1.0,0.0262273053553,0.0,0.75,1.67857142857
2804.5,SHRIMPLIN,A1 SH,2,1.0,1.0,6.8,15.135,1,66.2,1.0,-0.0533347983632,0.150948323513,3.46875,0.328140236524,1.0,1.0,0.5,1.0,1.0,0.866144165004,0.00646287181761,0.468,1.0,1.0,0.289800577984,1.0,1.0,0.934801433085,1.0,0.457915144221,1.0,1.0,0.5,0.396982337099,0.269060305492,0.238073144104,0.46461675918,0.0509370407312,2.3828125,0.32161611293,1.0,1.0,1.58120110395,-0.916785661775,0.735526525806,0.14540077517,0.0,1.05366656483,-1.0,-2.47487373415,4.5,0.353553390593,0.797052506914,0.399079248986,0.25,1.0,-0.142857142857,0.865222623345,0.990995720491,-0.276595744681,0.891873703101,2.72991071429,0.5,0.0,1.0,0.5,1.0,1.0,1.0,-0.308103153993,0.0,0.5,1.59486607143
2805.0,SHRIMPLIN,A1 SH,2,1.0,1.0,6.1,15.48,1,61.27,1.0,0.0813236511931,0.173213743346,3.515625,0.351497043173,1.0,1.0,0.5,1.0,1.0,0.865561152534,0.0197443995407,0.447,1.0,1.0,0.286410980935,1.0,1.0,0.934049599597,1.0,-0.707854334362,1.0,1.0,0.5,0.449350446212,0.265788659493,0.214937933113,0.446925127246,0.0870841485929,2.390625,0.355479600902,1.0,1.0,1.56948056315,-0.916785661775,0.732195610863,0.135673793147,0.0,1.05366656483,-1.0,2.47487373415,8.0,0.353553390593,0.807153164464,0.478450199273,0.25,-0.333333333333,0.466666666667,0.815485996705,0.990925463056,0.24,0.89126787316,3.27008928571,0.5,0.0,1.0,0.25,1.0,1.0,1.0,0.619275135107,0.0,0.25,1.57142857143
