Depth,Well Name,Formation,Facies,PE_GLCM_correlation_wsize=ave,DeltaPHI,PHIND,NM_M,RELPOS,GR_d1,ILD_log10_d1,DeltaPHI_d1,PE_d1,GR_GLCM_energy_asym_wsize=ave,GR_GLCM_energy_wsize=3,GR_mean_wsize=5,GR_std_wsize=3,GR_std_wsize=5,ILD_log10_GLCM_dissimilarity_asym_wsize=9,ILD_log10_GLCM_dissimilarity_asym_wsize=17,GR_std_wsize=33,GR_skew_wsize=3,ILD_log10_GLCM_dissimilarity_wsize=5,GR,ILD_log10_mean_wsize=3,ILD_log10_GLCM_correlation_wsize=5,GR_GLCM_correlation_wsize=5,ILD_log10_GLCM_correlation_wsize=17,ILD_log10_GLCM_correlation_wsize=129,ILD_log10_skew_wsize=3,DeltaPHI_GLCM_energy_asym_wsize=5,DeltaPHI_GLCM_dissimilarity_wsize=33,DeltaPHI_GLCM_energy_asym_wsize=129,DeltaPHI_GLCM_dissimilarity_wsize=ave,DeltaPHI_GLCM_energy_wsize=3,DeltaPHI_GLCM_correlation_wsize=5,ILD_log10_GLCM_energy_asym_wsize=3,DeltaPHI_std_wsize=129,PHIND_GLCM_dissimilarity_wsize=3,GR_skew_wsize=5,DeltaPHI_skew_wsize=9,PHIND_mean_wsize=3,PHIND_mean_wsize=ave,GR_mean_wsize=3,PE_GLCM_dissimilarity_wsize=ave,PE_GLCM_correlation_asym_wsize=9,PE_mean_wsize=65,PE_mean_wsize=129,PE_std_wsize=33
2798.0,SHRIMPLIN,A1 SH,3,0.600732477869,14.8,13.375,1,0.766,-0.0320143862916,-0.0633229529046,-0.341276774262,0.126450766303,0.441106289108,0.5,0.323048769955,0.0263062580793,0.0584492845095,3.0,2.625,0.263174611555,-0.234365424198,1.75,76.11,-0.23838086355,0.681957186544,-0.025641025641,0.968521971488,0.988876079594,-0.0763641338916,0.5,1.90625,0.433153633613,1.671875,0.5,0.265700483092,0.707106781187,0.619210537033,3.5,-0.400834677026,-0.505821186889,0.031865970585,0.0410993666045,0.364678473642,2.49107142857,0.484777311341,0.0539671441511,0.663358797763,0.764738014025
2798.5,SHRIMPLIN,A1 SH,3,0.536264531059,13.3,12.69,1,0.745,-0.0699695865342,-0.0771748488525,-0.331796863866,-0.0632253831515,0.433118230198,0.5,0.386615479231,0.0590501229436,0.125174173666,3.0,2.625,0.267090059821,-0.490795109855,2.0,74.95,-0.309619185568,0.666666666667,-0.580838323353,0.971830615811,0.98923096886,-0.155452512603,0.5,2.21875,0.425619952246,2.11160714286,0.5,0.0555555555556,0.707106781187,0.627933761009,2.5,0.720202013936,-0.0986141618155,-0.049691490383,0.0410144205099,0.309450906912,2.64508928571,0.814277060893,0.0325677836998,0.679042613739,0.738482432522
2799.0,SHRIMPLIN,A1 SH,3,0.709380962654,11.3,12.475,1,0.723,0.139774150459,-0.0910267448004,0.0,-0.189676149454,0.418708008655,0.5,0.473813426223,0.161174823156,0.217888545005,2.75,2.75,0.28303449867,0.502067527454,2.0,71.87,-0.392730561255,0.666666666667,0.346303501946,0.97332810355,0.989559487549,-0.0531883120136,0.5,2.5625,0.418096505008,2.51004464286,0.707106781187,-0.227906976744,0.707106781187,0.638101048717,5.5,0.563890654575,-0.162859559552,0.0229857885885,0.0679652715212,0.389871925397,2.83147321429,0.862184634155,0.0208954052719,0.69080547572,0.703035869233
2799.5,SHRIMPLIN,A1 SH,3,0.735547851145,13.3,14.93,1,0.702,0.300836217575,-0.0831113756873,0.284397311885,-0.189676149454,0.414820714208,0.5,0.487279271179,0.248536152134,0.213012054011,2.75,2.5,0.305801677458,-0.313339572949,3.0,83.42,-0.477161165128,0.489361702128,0.165057471264,0.974183750949,0.989834269539,0.172800544079,0.5,2.65625,0.410732482128,2.36383928571,0.612372435696,-0.584541062802,0.707106781187,0.646291565029,7.5,0.436430830553,-0.0178324506586,0.203627385518,0.11238656938,0.556544761245,3.04575892857,0.9117164638,0.0286769908905,0.701588099204,0.66349526148
2800.0,SHRIMPLIN,A1 SH,2,0.756399418517,14.3,16.555,1,0.681,-0.0869669153384,-0.138518959479,-0.142198655943,-0.189676149454,0.411438696769,0.5,0.449984161375,0.161387950158,0.250252934953,2.75,2.375,0.314432466032,0.143287522606,3.0,90.1,-0.601168614566,0.661971830986,0.0191304347826,0.974512298054,0.990099144402,-0.517101690606,0.5,2.65625,0.403536611567,2.43303571429,0.612372435696,0.130434782609,0.707106781187,0.657957728105,3.0,0.252876309089,-0.384178915848,0.366508618454,0.15356874742,0.625634227194,3.04241071429,0.940493748698,0.0461855585325,0.71041024569,0.612759246646
2800.5,SHRIMPLIN,A1 SH,2,0.677581090675,11.8,15.96,1,0.638,-0.343247028281,-0.16028622454,-0.455035699016,-0.0632253831515,0.410466020318,0.5,0.394998627807,0.281295655788,0.314691662933,2.75,2.125,0.314545648835,0.180079881489,2.75,78.15,-0.731772204932,0.658767772512,0.605263157895,0.973804326255,0.990319428716,0.331209832691,0.5,2.75,0.396671946087,2.75669642857,0.5,0.672514619883,0.707106781187,0.66954032137,2.0,-0.0570434061593,-0.201320765977,0.37538880045,0.171476047715,0.470292943882,2.58035714286,0.972187318607,0.0656395225791,0.718252153678,0.551465749483
2801.0,SHRIMPLIN,A1 SH,2,0.652334254015,9.5,15.12,1,0.617,-0.241098032845,-0.0969632716352,-0.284397311885,-0.0632253831515,0.412040706613,0.5,0.265950946982,0.198317908086,0.331845879265,2.75,2.0,0.318535766826,0.252085748503,2.5,69.3,-0.865014251669,0.4,0.644688644689,0.971197905302,0.990446609105,0.220382086593,0.5,2.8125,0.389372993574,2.90178571429,0.5,0.541565778854,0.707106781187,0.68073780437,1.5,0.68682524743,0.0549989097319,0.311591703475,0.169144297209,0.178092909551,2.28013392857,0.900646890549,0.083148090221,0.725113823167,0.475549889615
2801.5,SHRIMPLIN,A1 SH,2,0.712917940665,8.8,15.19,1,0.596,-0.0896072770944,-0.073217164296,-0.218037939112,-0.126450766303,0.41552650103,0.612372435696,0.0561742054671,0.0871631866269,0.221922425226,2.5,1.875,0.336456475274,0.698835297912,1.25,63.54,-0.952083311913,0.585185185185,0.491250533504,0.965942075727,0.990596101835,0.098905812408,0.5,2.65625,0.381934580049,2.92633928571,0.5,0.576923076923,0.707106781187,0.691864312021,0.5,0.604857932248,0.408875760463,0.284951157486,0.159793779491,0.0209913850683,2.28683035714,0.842423539174,0.0987112614583,0.728054538662,0.375011807525
2802.0,SHRIMPLIN,A1 SH,2,0.623670527056,7.2,15.39,1,0.574,-0.0861418022897,-0.0633229529046,-0.208558028716,-0.126450766303,0.425807744229,0.612372435696,-0.0860092750938,0.0839003251922,0.148494735058,1.75,1.75,0.37979974999,-0.698180205774,1.0,63.87,-1.02068317756,0.666666666667,0.434210526316,0.959727184151,0.990724166659,0.0763641338916,0.5,2.71875,0.374511400444,3.09263392857,0.5,0.587959866221,0.707106781187,0.705721722818,1.5,0.204241815544,0.902654060923,0.27396777449,0.145673074132,-0.0998051652689,2.23549107143,0.605449349621,0.114274432696,0.729034777161,0.325413364171
2802.5,SHRIMPLIN,A1 SH,2,0.430722148225,6.6,14.885,1,0.553,-0.119806414679,-0.0633229529046,-0.161158476735,0.0632253831515,0.441126322953,0.5,-0.173999330613,0.102281008198,0.111916654982,1.25,1.625,0.395753289133,0.549091059101,1.0,58.32,-1.08532535865,0.666666666667,0.575418994413,0.949517366775,0.990775409618,-0.0763641338916,0.5,2.75,0.36710437889,3.32366071429,0.5,0.376271186441,0.707106781187,0.716641944036,1.0,0.26499707255,1.00388472481,0.255740032497,0.132224665511,-0.176045610974,2.35714285714,0.4472135955,0.129837603933,0.729034777161,0.434740941147
2803.0,SHRIMPLIN,A1 SH,2,0.51436901592,5.5,14.8,1,0.532,-0.0387803132913,-0.0672806374612,-0.0473995519809,0.126450766303,0.468098530159,0.5,-0.173141213042,0.0327397907794,0.112906805364,1.25,1.5,0.386295054755,0.4928444566,0.75,56.61,-1.14996753974,0.661971830986,-0.316129032258,0.933851993836,0.990800728669,0.0,0.612372435696,2.8125,0.36710437889,3.35044642857,0.5,-0.0021978021978,0.707106781187,0.721483679124,0.5,0.265578494839,0.943083063228,0.212273878514,0.129145527018,-0.262957518775,2.14732142857,0.270765180537,0.147346171575,0.729034777161,0.469052449032
2803.5,SHRIMPLIN,A1 SH,2,0.626552203966,6.1,14.46,1,0.511,0.116505962484,-0.0494710569567,0.0473995519809,0.0,0.548621055811,0.5,-0.157761105813,0.115144952157,0.133939588425,1.0,1.5,0.410078858674,0.689301622843,0.5,55.97,-1.20537512353,0.5,0.443929564411,0.900549844609,0.990859724578,0.407847174127,0.790569415042,2.9375,0.359714513538,3.125,0.5,-0.57264957265,1.0,0.721609179789,1.0,0.420574140916,1.32991413183,0.205730586517,0.141019425624,-0.204099454631,1.85267857143,0.225806451613,0.153182360789,0.730995254158,0.470833370649
2804.0,SHRIMPLIN,A1 SH,2,0.772092615739,6.0,14.745,1,0.489,0.168818129775,-0.0197884227827,0.0663593727732,0.0,0.592309145845,0.5,-0.138288437863,0.143587077943,0.130763832663,0.75,1.25,0.445710953435,-0.532024963096,0.25,63.67,-1.24099428454,-0.142857142857,0.285714285714,0.807819585734,0.990928770937,0.59517006414,1.0,2.9375,0.352342883868,2.98102678571,0.5,-0.166666666667,1.0,0.722097023935,1.0,0.0262273053553,0.208495397701,0.221387749511,0.15539413151,-0.0985949994641,1.67857142857,0.339422116651,0.151236964384,0.730995254158,0.465564788239
2804.5,SHRIMPLIN,A1 SH,2,0.713726224478,6.8,15.135,1,0.468,-0.0396054263401,0.00395768455654,0.00947991039618,0.0,0.606749822522,0.5,-0.0533347983632,0.0664347132458,0.150948323513,0.5,1.0,0.447613401584,0.0322817846364,0.25,66.2,-1.24890965365,-0.142857142857,-0.403862300588,0.865222623345,0.990995720491,5.1512028997e-14,1.0,2.9375,0.344990658841,3.22433035714,0.5,-0.276595744681,1.0,0.722793176568,1.0,-0.308103153993,0.410168975044,0.269060305492,0.16461239746,-0.0402870106856,1.59486607143,1.0,0.14540077517,0.731975492656,0.45552198264
2805.0,SHRIMPLIN,A1 SH,2,0.713170788742,6.1,15.48,1,0.447,0.0541274159981,0.0237461073392,-0.0947991039618,0.0,0.603999644787,0.5,0.0813236511931,0.111364058614,0.173213743346,0.25,1.0,0.448399005965,-0.240171108885,0.25,61.27,-1.2357173718,0.466666666667,0.163793103448,0.815485996705,0.990925463056,0.381801774161,1.0,2.96875,0.337839817351,3.24553571429,0.5,0.24,1.0,0.722742875846,2.0,0.619275135107,1.9601287052,0.265788659493,0.169837875236,0.0236317468243,1.57142857143,1.0,0.135673793147,0.731975492656,0.452287159845
2805.5,SHRIMPLIN,A1 SH,3,0.710985934332,5.8,14.675,1,0.404,0.249184140723,0.0158307382262,-0.0853191935656,0.0,0.584536421327,0.5,0.20363840954,0.203716963989,0.244432354113,0.5,1.125,0.448386758659,-0.106565450243,0.5,69.48,-1.21988663357,0.0,0.540983606557,0.803351955307,0.990962865593,-0.707106781187,1.0,2.96875,0.330718913883,3.47879464286,0.5,-0.394285714286,1.0,0.72344814123,3.0,0.216112571651,1.3647921939,0.195681959521,0.174160551231,0.135517076235,1.62388392857,-0.142857142857,0.129837603933,0.732955731155,0.451149492256
2806.0,SHRIMPLIN,A1 SH,3,0.55841568284,5.2,13.635,1,0.383,0.209908759602,-0.0118730536696,0.151678566339,0.0,0.540787130007,0.5,0.36239016012,0.171588037665,0.330403361881,0.75,1.375,0.447596041112,-0.101630234124,0.5,76.37,-1.2172481772,0.0,0.618682634731,0.882473923902,0.991051716973,-0.707106781187,0.790569415042,2.96875,0.323441274133,4.33705357143,0.5,0.323699421965,1.0,0.725834513114,4.0,-0.042237561041,0.737913118032,0.175818394529,0.200570174047,0.365778624373,1.76116071429,-0.218217890236,0.124001414719,0.736876685149,0.44768634841
2806.5,SHRIMPLIN,A1 SH,2,0.360191985874,7.4,15.055,1,0.362,0.229051382333,-0.0158307382262,0.597234354959,0.0632253831515,0.457566167944,0.5,0.580946104473,0.187815353704,0.298276792672,0.75,3.3125,0.454843615899,0.192859718589,0.5,82.2,-1.22780200269,0.0,0.644674428633,0.915377834762,0.991073442984,0.528004979218,0.612372435696,3.09375,0.316382136427,4.97098214286,0.5,0.646906740536,0.707106781187,0.73182466657,8.0,-0.0919807954898,0.32399704136,0.435446873427,0.26565681664,0.594279931341,2.27008928571,0.1490711985,0.12011062191,0.744718593136,0.444262310777
2807.0,SHRIMPLIN,A1 SH,2,0.27922929652,11.5,20.23,1,0.34,0.200997538676,0.0197884227827,0.64463390694,0.0,0.447969131142,0.5,0.699498347318,0.166922923438,0.20740682346,0.75,3.5,0.481335353815,-0.370292179552,0.75,90.25,-1.22252508994,0.225806451613,0.487283825025,0.943396226415,0.99099129453,0.630903856711,0.612372435696,3.3125,0.310147394395,4.35044642857,0.5,0.593280282935,0.707106781187,0.739211375309,7.0,-0.286521389099,0.0422113592364,0.920585237236,0.359352562308,0.792417078115,2.60714285714,0.258198889747,0.108438243482,0.753540739623,0.463858606825
2807.5,SHRIMPLIN,A1 SH,2,0.283171499763,14.2,24.015,1,0.319,-0.0463713533399,0.0613441106264,0.227517849508,0.0,0.430342522573,0.5,0.663919472656,0.0940719585386,0.266454399564,1.25,5.0,0.519139543039,0.227877888009,0.75,94.38,-1.18426747256,0.661971830986,-0.069649211998,0.959680806384,0.990449509742,0.26812391029,0.612372435696,3.40625,0.303382622484,3.33370535714,0.612372435696,0.113944223108,0.707106781187,0.748614494369,1.5,-0.700151920996,-0.205567158046,1.31902498208,0.420663134478,0.850064976454,2.94084821429,0.404519917478,0.094820468649,0.764323363106,0.598601821228
2808.0,SHRIMPLIN,A1 SH,2,0.466482941674,13.9,23.58,1,0.298,-0.386152906816,0.0850902179656,-0.255957580697,0.0632253831515,0.417333540848,0.5,0.548535663918,0.323873463398,0.382044904136,2.0,5.5,0.528907402241,-0.451253203939,1.25,87.44,-1.11170992236,0.585185185185,0.589926772638,0.967183125918,0.990315861894,0.141242315406,0.612372435696,3.5,0.296257581654,3.02790178571,0.612372435696,0.2,0.707106781187,0.758247665396,3.0,-0.384423330942,-0.550427249562,1.23326111911,0.384403978813,0.638065930462,2.94419642857,0.839748375334,0.077311901007,0.758441932115,0.767038559751
2808.5,SHRIMPLIN,A1 SH,2,0.675648990275,11.5,18.395,1,0.277,-0.374931369353,0.122688221253,-0.341276774262,0.0,0.452014360727,0.5,0.311167142053,0.316246475029,0.484851071437,6.125,5.5,0.51502862276,0.487576179468,1.75,70.98,-1.00485243933,0.581881533101,0.659517724192,0.970633693972,0.990174949101,0.26812391029,0.612372435696,3.5,0.289168055052,2.98325892857,0.5,0.665847665848,1.0,0.75977829006,9.5,0.0780113692736,-0.344335967467,0.756535559301,0.253604197202,0.311761223448,3.47991071429,0.952707497881,0.0598033333651,0.745698831635,0.907604619334
2809.0,SHRIMPLIN,A1 SH,2,0.596273928991,10.3,13.815,1,0.255,-0.275422735673,0.136540117201,-0.151678566339,0.0632253831515,0.397820501932,0.5,-0.0381527182662,0.227209387284,0.511466100507,6.75,5.6875,0.513270652721,-0.29463626076,2.0,64.72,-0.882164218081,0.689655172414,0.603799185889,0.968723820162,0.990111304954,-0.123471468081,0.612372435696,3.375,0.282116720082,2.85602678571,0.5,0.306666666667,0.707106781187,0.759658526486,16.5,0.0887759843439,0.624791199573,0.09566306756,0.0723473441007,-0.0529387440998,4.09933035714,0.73926122761,0.0578579369604,0.728054538662,1.00944114567
2809.5,SHRIMPLIN,A1 SH,3,0.595592383247,9.9,9.44,1,0.234,-0.383842590279,0.106857483027,0.0758392831694,0.189676149454,0.376433568224,0.5,-0.279151737546,0.313961778329,0.342785454353,9.5,5.6875,0.525413257102,-0.125552501371,2.5,54.29,-0.760795225013,0.655629139073,0.567614499674,0.967987804878,0.990049029592,-0.179032921507,0.5,3.375,0.275106513463,2.91071428571,0.5,0.04,0.707106781187,0.759575175592,18.0,0.0079615744199,0.252328763726,-0.518471624199,-0.0992154817933,-0.377703240089,6.09151785714,0.59061736518,0.0675849189837,0.709430007191,1.08583865544
2810.0,SHRIMPLIN,A1 SH,3,0.607729857167,11.1,5.255,1,0.213,-0.0554475968761,0.106857483027,0.208558028716,0.885155364121,0.375934487636,0.5,-0.2672041006,0.179287241245,0.359877009224,10.25,5.6875,0.535584116602,-0.509684403136,2.5,41.46,-0.648660829245,0.655629139073,-0.092225772098,0.965749844431,0.989663471751,0.179032921507,0.5,3.28125,0.268140660965,2.91964285714,0.5,0.188405797101,0.707106781187,0.759422612086,8.0,0.106375591451,0.610964748434,-0.918079814042,-0.193662919694,-0.529414025986,8.46763392857,0.538846278617,0.094820468649,0.692765952717,1.14799308116
2810.5,SHRIMPLIN,A1 SH,3,0.495037069461,12.1,5.265,1,0.17,0.517015836348,0.0989421139135,0.0189598207924,0.44257768206,0.370146829931,0.5,-0.0650844081775,0.433005324316,0.630936161086,10.25,6.0,0.545932240197,0.440999732375,2.0,50.93,-0.552357171702,0.689655172414,0.539805124504,0.880408116474,0.989550986806,-0.2838437472,0.5,3.4375,0.261222710895,2.86495535714,0.707106781187,-0.10460251046,0.707106781187,0.760166624102,13.5,0.645769056872,0.562649671545,-0.809648118085,-0.183294703023,-0.325886140627,9.3046875,0.516149281283,0.133728396742,0.681983329234,1.1968356533
2811.0,SHRIMPLIN,A1 SH,3,0.533670310614,11.3,11.76,1,0.149,0.732865409901,0.0613441106264,0.189598207924,-0.695479214666,0.368448886316,0.5,0.252155056807,0.598406175852,0.786795036205,10.625,7.3125,0.543187790628,0.0190261046441,1.75,72.79,-0.470565024201,0.581881533101,0.693156388238,0.880496054115,0.989578102733,-0.26812391029,0.5,3.40625,0.254356571814,2.91852678571,0.5,0.134199134199,0.707106781187,0.761664209449,24.0,-0.0304282298768,0.198707260314,-0.229632020312,-0.0793344882642,0.266875073596,8.98325892857,0.480775662813,0.170690928431,0.67806237524,1.23914902289
2811.5,SHRIMPLIN,A1 SH,3,0.62714533956,14.1,17.665,1,0.128,0.487806834422,0.029682634174,0.426595967828,-0.569028448363,0.364585887763,0.5,0.504573640681,0.41623461084,0.596228434712,10.125,7.9375,0.541203599706,-0.546813280724,1.25,95.34,-0.425711265893,0.410526315789,0.360560093349,0.902620177429,0.989604434604,-0.59517006414,0.5,3.46875,0.247546554965,2.81361607143,0.5,0.361216730038,0.707106781187,0.763609434856,12.5,-0.381771287263,-0.215738733112,0.465826443415,0.0526277978232,0.832572579821,7.90066964286,0.450297478982,0.207653460119,0.674141421246,1.24834547632
2812.0,SHRIMPLIN,A1 SH,3,0.547798166496,15.8,20.145,1,0.106,-0.25809536165,-0.0118730536696,0.132718745546,-0.189676149454,0.366815122232,0.5,0.608603893867,0.312483905793,0.444557292112,9.375,7.9375,0.541547536577,-0.427701646001,1.25,102.35,-0.41779589678,-0.0181818181818,0.0384615384615,0.921842614847,0.989623027088,-0.381801774161,0.5,3.5625,0.240797421991,2.51116071429,0.612372435696,0.1,0.707106781187,0.765914113843,3.5,0.218274725838,-0.0884118500008,0.760741961299,0.127752898609,0.908592995379,5.95870535714,0.458182398864,0.240725198999,0.667279751757,1.2409133078
2812.5,SHRIMPLIN,A1 SH,3,0.510922215551,15.5,18.07,1,0.085,-0.58847062637,-0.0554075837916,-0.170638387131,0.0632253831515,0.361612272237,0.5,0.614478698775,0.486301244556,0.440073706601,5.875,8.0,0.55591961178,0.316753815011,1.25,79.7,-0.450776601418,0.55905511811,0.507802690583,0.93159326696,0.989653360637,-0.405101523737,0.5,3.84375,0.234114438496,2.50446428571,0.612372435696,-0.6,0.707106781187,0.768892238697,4.5,0.208134799756,-0.0212477638861,0.669836940335,0.119143339323,0.593399810756,4.25334821429,0.809399363405,0.269906145068,0.660418082268,1.22714683544
